StoreID,FranchiseOwner,Region,FiscalWeekKey,FiscalYear,FiscalQuarter,FiscalMonth,WeekOfYear,WeeklyAUV,SSS_Pct,SST_Pct,EBITDA_Pct,AvgTicket,OLO_Pct,ThreePD_Pct,Loyalty_Pct,WeeklyTransactions,AUVTrend_Pct,OpEx_Score,OSAT_Pct,Accuracy_Pct,FBC_Name,RegionalVP,SSS_Dollar,CompTicketCount_PY,CompTicketCount_Change
8023,Evergreen Capital,Northeast,28-07-2025,2025,Q3,7,31,43479.04,2.7,1.7,17.8,17.07,33.5,15.6,23.5,2547,-2,77,75.1,90,Marcus Webb,Patricia Holt,1173.93,2477,46
8023,Evergreen Capital,Northeast,04-08-2025,2025,Q3,8,32,44564.99,2.6,1.3,17.8,17.32,33.9,15,23.5,2573,-2.5,78,74.9,88.4,Marcus Webb,Patricia Holt,1158.69,2401,36
8023,Evergreen Capital,Northeast,11-08-2025,2025,Q3,8,33,44467.48,2.7,2.2,17.6,17.07,33.4,14.3,25.7,2605,3.4,76,73.9,89.4,Marcus Webb,Patricia Holt,1200.62,2490,62
8023,Evergreen Capital,Northeast,18-08-2025,2025,Q3,8,34,44271.22,3.1,2.3,18.3,17.08,31.8,15.3,24.6,2592,0.2,76,76.7,89.3,Marcus Webb,Patricia Holt,1372.41,2524,57
8023,Evergreen Capital,Northeast,25-08-2025,2025,Q3,8,35,44282.05,3.3,2.2,18.3,17.61,30.9,13.9,22.8,2515,-2.3,76,74.5,88.7,Marcus Webb,Patricia Holt,1461.31,2351,53
8023,Evergreen Capital,Northeast,01-09-2025,2025,Q3,9,36,41277.48,3.7,2.4,17.6,17.46,30.1,15.8,24.2,2364,-0.1,77,77.4,89.1,Marcus Webb,Patricia Holt,1527.27,2192,52
8023,Evergreen Capital,Northeast,08-09-2025,2025,Q3,9,37,41281.81,2.5,1.4,18.3,17.14,32.7,15.3,24.4,2409,4,76,76.5,88.4,Marcus Webb,Patricia Holt,1032.05,2236,33
8023,Evergreen Capital,Northeast,15-09-2025,2025,Q3,9,38,43459.07,2.5,2.4,18.4,17.02,31.2,14.5,24.4,2553,-3.6,77,77,90.6,Marcus Webb,Patricia Holt,1086.48,2511,56
8023,Evergreen Capital,Northeast,22-09-2025,2025,Q3,9,39,43709.12,2.4,1.3,17.7,17.03,32.6,15.8,24.2,2567,-2.7,75,75.6,90.5,Marcus Webb,Patricia Holt,1049.02,2388,34
8023,Evergreen Capital,Northeast,29-09-2025,2025,Q3,9,40,43593.89,2.9,2.1,18.8,16.98,30.3,15.8,23.2,2567,2.6,76,74.5,89.4,Marcus Webb,Patricia Holt,1264.22,2402,49
8023,Evergreen Capital,Northeast,06-10-2025,2025,Q4,10,41,40991.22,3.1,1.7,18.2,17.33,32,15.4,26.1,2365,3.5,78,74.4,89.4,Marcus Webb,Patricia Holt,1270.73,2207,43
8023,Evergreen Capital,Northeast,13-10-2025,2025,Q4,10,42,43306.23,2.4,1.9,18.8,17.17,30.4,14.3,23.3,2522,-3.6,75,76.6,88.6,Marcus Webb,Patricia Holt,1039.35,2485,46
8023,Evergreen Capital,Northeast,20-10-2025,2025,Q4,10,43,42086.16,2.9,2.4,18.5,17.46,32.7,15.4,26,2410,3.6,76,74.6,89,Marcus Webb,Patricia Holt,1220.5,2343,58
8023,Evergreen Capital,Northeast,27-10-2025,2025,Q4,10,44,42432.26,3.6,1.6,17.7,17.51,32.9,14.1,25.9,2423,-3.6,76,76.7,89.7,Marcus Webb,Patricia Holt,1527.56,2360,40
8023,Evergreen Capital,Northeast,03-11-2025,2025,Q4,11,45,40436.51,2.9,1.6,18.6,17.08,30.7,15.2,26.2,2367,-1,77,77.1,89.8,Marcus Webb,Patricia Holt,1172.66,2296,36
8023,Evergreen Capital,Northeast,10-11-2025,2025,Q4,11,46,41512.46,2.6,2.4,17.5,17.24,31,13.6,24.9,2408,-0.8,75,76.1,89.3,Marcus Webb,Patricia Holt,1079.32,2222,57
8023,Evergreen Capital,Northeast,17-11-2025,2025,Q4,11,47,40863.75,2.4,2.2,17.6,17.08,31.1,14.2,23.8,2392,3.4,77,76.4,90.3,Marcus Webb,Patricia Holt,980.73,2371,53
8023,Evergreen Capital,Northeast,24-11-2025,2025,Q4,11,48,40235.38,3.3,1.3,17.9,17.01,33.1,14.8,25.7,2365,0,76,76.6,88.7,Marcus Webb,Patricia Holt,1327.77,2333,33
8023,Evergreen Capital,Northeast,01-12-2025,2025,Q4,12,49,39260.31,3.1,2.3,18.9,17.15,32.1,15.9,25.1,2289,1.3,76,76.1,88.9,Marcus Webb,Patricia Holt,1217.07,2135,54
8023,Evergreen Capital,Northeast,08-12-2025,2025,Q4,12,50,40233.91,3.6,1.6,18.1,17.11,33.4,14.1,24.3,2351,4.2,77,74.3,88.8,Marcus Webb,Patricia Holt,1448.42,2289,41
8023,Evergreen Capital,Northeast,15-12-2025,2025,Q4,12,51,39899.58,2.9,2,18.7,17.3,30.5,14.6,25.6,2306,-1.5,78,75.3,90.3,Marcus Webb,Patricia Holt,1157.09,2303,47
8023,Evergreen Capital,Northeast,22-12-2025,2025,Q4,12,52,38547.62,3.5,1.4,17.4,17.22,34,14.1,24.5,2239,-3.5,77,76.9,88.7,Marcus Webb,Patricia Holt,1349.17,2103,33
8023,Evergreen Capital,Northeast,29-12-2025,2025,Q4,12,1,38713.38,3.5,1.4,18.1,17.11,32.4,14.6,24.5,2263,4.3,78,75.8,89.2,Marcus Webb,Patricia Holt,1354.97,2101,33
8023,Evergreen Capital,Northeast,05-01-2026,2026,Q1,1,2,37290.96,2.9,2.2,18.2,17.36,33.7,13.6,23.7,2148,-3,78,77.2,88.6,Marcus Webb,Patricia Holt,1081.44,2132,46
8023,Evergreen Capital,Northeast,12-01-2026,2026,Q1,1,3,38489.52,2.7,1.4,18,17.01,30.3,14.8,23,2263,-0.6,76,75.6,88.4,Marcus Webb,Patricia Holt,1039.22,2196,31
8023,Evergreen Capital,Northeast,19-01-2026,2026,Q1,1,4,38938.06,2.6,1.7,18.5,17.04,30.3,14.9,26.3,2285,-3.2,77,76.1,89.9,Marcus Webb,Patricia Holt,1012.39,2182,37
8023,Evergreen Capital,Northeast,26-01-2026,2026,Q1,1,5,37374.18,2.6,1.5,17.8,17.48,32.7,14.2,25.4,2138,1.5,79,75.1,88.8,Marcus Webb,Patricia Holt,971.73,2097,34
8023,Evergreen Capital,Northeast,02-02-2026,2026,Q1,2,6,38264.31,3.1,1.7,17.5,17.7,32.1,14.4,25.9,2162,0.3,77,74.3,90.2,Marcus Webb,Patricia Holt,1186.19,2151,34
8023,Evergreen Capital,Northeast,09-02-2026,2026,Q1,2,7,38699.98,2.9,2,18.5,17.08,31.9,14,22.8,2266,2.9,77,75.7,90.6,Marcus Webb,Patricia Holt,1122.3,2243,47
8023,Evergreen Capital,Northeast,16-02-2026,2026,Q1,2,8,37918.12,3.2,2.1,18.3,17.03,33.3,14.5,25.4,2227,-0.3,76,76.6,89.7,Marcus Webb,Patricia Holt,1213.38,2093,42
8023,Evergreen Capital,Northeast,23-02-2026,2026,Q1,2,9,39201.65,3,2.1,18.9,17.54,31.2,15.4,24,2235,3.7,79,75,90,Marcus Webb,Patricia Holt,1176.05,2104,50
8023,Evergreen Capital,Northeast,02-03-2026,2026,Q1,3,10,40540.85,2.9,1.9,17.7,17.46,31.6,13.7,23,2322,1,76,74.7,89.5,Marcus Webb,Patricia Holt,1175.68,2253,46
8023,Evergreen Capital,Northeast,09-03-2026,2026,Q1,3,11,40568.45,3.6,1.7,18.9,17.55,34,15.1,24.6,2312,-1,77,77,90.5,Marcus Webb,Patricia Holt,1460.46,2174,41
8023,Evergreen Capital,Northeast,16-03-2026,2026,Q1,3,12,39472.47,2.5,1.5,18.7,17.12,33.8,14.1,25.1,2306,-1.7,76,76.9,89.8,Marcus Webb,Patricia Holt,986.81,2126,33
8023,Evergreen Capital,Northeast,23-03-2026,2026,Q1,3,13,40332.56,3,1.9,18.9,17.65,32.3,15.1,24.5,2285,-1.7,77,75,88.8,Marcus Webb,Patricia Holt,1209.98,2216,40
8023,Evergreen Capital,Northeast,30-03-2026,2026,Q1,3,14,40485.43,2.8,1.6,18.8,17.14,31.4,14,25.6,2362,-3.1,76,75.1,88.4,Marcus Webb,Patricia Holt,1133.59,2328,35
8023,Evergreen Capital,Northeast,06-04-2026,2026,Q2,4,15,40091.55,2.5,1.5,18.1,17.73,33.2,13.6,23.6,2261,-1.1,76,77,89.2,Marcus Webb,Patricia Holt,1002.29,2198,33
8023,Evergreen Capital,Northeast,13-04-2026,2026,Q2,4,16,40214.95,3.2,2.2,18.8,17.66,30.6,14.4,23.5,2277,2.7,75,74.6,89,Marcus Webb,Patricia Holt,1286.88,2203,46
8023,Evergreen Capital,Northeast,20-04-2026,2026,Q2,4,17,41865.1,3.2,2,18.3,17.24,30.2,14.9,23,2428,0.1,76,73.9,89.6,Marcus Webb,Patricia Holt,1339.68,2237,52
8023,Evergreen Capital,Northeast,27-04-2026,2026,Q2,4,18,42023.32,2.7,1.8,18.3,16.98,30.2,15.9,24.4,2475,-3.1,77,74.5,89.9,Marcus Webb,Patricia Holt,1134.63,2330,47
8023,Evergreen Capital,Northeast,04-05-2026,2026,Q2,5,19,41147.2,2.5,1.8,17.7,17.73,30.6,14.6,23.5,2321,1.8,77,76.5,88.6,Marcus Webb,Patricia Holt,1028.68,2320,39
8023,Evergreen Capital,Northeast,11-05-2026,2026,Q2,5,20,41840.4,3.6,1.4,17.9,17.54,30.4,15.1,23.4,2385,-2.6,76,76.4,88.2,Marcus Webb,Patricia Holt,1506.25,2244,34
8023,Evergreen Capital,Northeast,18-05-2026,2026,Q2,5,21,42090.72,3.3,2.1,18,17.33,32,15.2,24.3,2429,2.1,76,75,89.7,Marcus Webb,Patricia Holt,1388.99,2422,55
8023,Evergreen Capital,Northeast,25-05-2026,2026,Q2,5,22,41926.69,2.8,2,18.8,17.42,31.3,15.3,23.6,2407,0.8,77,76.2,88.4,Marcus Webb,Patricia Holt,1173.95,2311,50
8024,Evergreen Capital,Northeast,01-01-2024,2024,Q1,1,1,31798.11,0.8,0.8,15.1,15.72,27.3,11,21.8,2023,1.5,71,70.5,85.9,Marcus Webb,Patricia Holt,254.38,1883,17
8024,Evergreen Capital,Northeast,08-01-2024,2024,Q1,1,2,33750.99,1.2,0,15.7,16.33,26.2,13,20.2,2067,-1.5,68,71.1,87.1,Marcus Webb,Patricia Holt,405.01,2061,0
8024,Evergreen Capital,Northeast,15-01-2024,2024,Q1,1,3,32234.32,1.2,0.6,15.8,16.19,28.3,12.6,21.4,1991,-3.4,71,70.1,86.2,Marcus Webb,Patricia Holt,386.81,1879,10
8024,Evergreen Capital,Northeast,22-01-2024,2024,Q1,1,4,32654.48,1.1,0.6,15.1,16.25,27.5,13,20.6,2010,-3.3,70,68.9,86.5,Marcus Webb,Patricia Holt,359.2,1892,12
8024,Evergreen Capital,Northeast,29-01-2024,2024,Q1,1,5,33542.53,0.7,0.5,16.1,15.86,26.3,11.3,20,2115,-3.3,68,70.5,87,Marcus Webb,Patricia Holt,234.8,2009,9
8024,Evergreen Capital,Northeast,05-02-2024,2024,Q1,2,6,32989.68,0.5,0.1,15.7,16.18,27.3,10.9,19.8,2039,-2.2,71,70.9,85.8,Marcus Webb,Patricia Holt,164.95,1931,2
8024,Evergreen Capital,Northeast,12-02-2024,2024,Q1,2,7,32912.11,0.9,1.1,15.1,15.8,27.1,11,22,2083,-2.7,69,69.8,85,Marcus Webb,Patricia Holt,296.21,2021,22
8024,Evergreen Capital,Northeast,19-02-2024,2024,Q1,2,8,33836.52,1.8,1,15,15.88,28.6,11.8,20.4,2131,-0.6,68,67.9,86.8,Marcus Webb,Patricia Holt,609.06,1988,23
8024,Evergreen Capital,Northeast,26-02-2024,2024,Q1,2,9,33408.72,1.4,0.4,15,16.16,26.5,12.4,20,2067,-4.3,71,69.2,86.6,Marcus Webb,Patricia Holt,467.72,2037,7
8024,Evergreen Capital,Northeast,04-03-2024,2024,Q1,3,10,34569.61,1.3,0.9,15.5,16.18,28.5,12.5,21,2137,-1,69,70.8,86.4,Marcus Webb,Patricia Holt,449.4,1978,17
8024,Evergreen Capital,Northeast,11-03-2024,2024,Q1,3,11,33490.5,1.9,0.8,15.8,16.05,27.4,11.1,20.8,2087,-2.9,71,71.1,85.1,Marcus Webb,Patricia Holt,636.32,1940,16
8024,Evergreen Capital,Northeast,18-03-2024,2024,Q1,3,12,34055.55,1.9,0.5,15.3,15.68,28.4,12.2,21.8,2172,2.8,69,71.1,85.9,Marcus Webb,Patricia Holt,647.06,2159,10
8024,Evergreen Capital,Northeast,25-03-2024,2024,Q1,3,13,34047.75,1.9,0.6,16.2,15.68,27.2,12.9,22,2171,-2.7,71,69.4,86.5,Marcus Webb,Patricia Holt,646.91,2143,12
8024,Evergreen Capital,Northeast,01-04-2024,2024,Q2,4,14,36204.89,1.2,1,15.1,15.87,26.6,11.3,22.4,2281,-4.4,71,69.3,85.3,Marcus Webb,Patricia Holt,434.46,2227,23
8024,Evergreen Capital,Northeast,08-04-2024,2024,Q2,4,15,34740.33,0.8,0.9,15.5,16.04,27.1,12.6,21.4,2166,0.9,69,68.7,87.1,Marcus Webb,Patricia Holt,277.92,2022,18
8024,Evergreen Capital,Northeast,15-04-2024,2024,Q2,4,16,34587.05,0.6,0.5,16.4,15.98,29.7,12.8,20.5,2164,-2.3,68,68,85.8,Marcus Webb,Patricia Holt,207.52,2101,9
8024,Evergreen Capital,Northeast,22-04-2024,2024,Q2,4,17,35215.01,1.3,0.8,15.1,15.92,26.9,11.9,19.7,2212,0.7,70,68,85.9,Marcus Webb,Patricia Holt,457.8,2099,17
8024,Evergreen Capital,Northeast,29-04-2024,2024,Q2,4,18,36821.99,0.9,1,16.1,16.27,29.4,13.2,22.2,2263,-1.2,72,71.2,86.8,Marcus Webb,Patricia Holt,331.4,2262,22
8024,Evergreen Capital,Northeast,06-05-2024,2024,Q2,5,19,36524.85,1.7,0.3,15.4,15.93,28.9,10.8,19.4,2293,-4.6,70,67.9,85.8,Marcus Webb,Patricia Holt,620.92,2259,6
8024,Evergreen Capital,Northeast,13-05-2024,2024,Q2,5,20,37832.83,1.6,0.9,15.5,16.38,27,11.5,21.6,2310,-4.6,69,68.9,86.8,Marcus Webb,Patricia Holt,605.33,2272,21
8024,Evergreen Capital,Northeast,20-05-2024,2024,Q2,5,21,37431.2,1.5,0.9,16.2,16.1,29.6,12.9,19,2325,-4.7,71,69.9,87.2,Marcus Webb,Patricia Holt,561.47,2303,20
8024,Evergreen Capital,Northeast,27-05-2024,2024,Q2,5,22,36040.5,1.4,1.1,15.5,15.78,27.7,13,20.6,2284,-4.7,68,71.2,87.4,Marcus Webb,Patricia Holt,504.57,2211,25
8024,Evergreen Capital,Northeast,03-06-2024,2024,Q2,6,23,38942.05,0.6,0.3,15.9,16.04,29.1,12,19.4,2428,-4.1,68,70.7,87.2,Marcus Webb,Patricia Holt,233.65,2314,6
8024,Evergreen Capital,Northeast,10-06-2024,2024,Q2,6,24,37412.22,0.6,0.4,15.4,15.7,29.8,12.1,19.4,2383,-2.5,71,69.4,87.1,Marcus Webb,Patricia Holt,224.47,2210,8
8024,Evergreen Capital,Northeast,17-06-2024,2024,Q2,6,25,38574.74,1,0.2,15.2,15.87,29.1,13.3,22.1,2431,-2.7,71,70,85,Marcus Webb,Patricia Holt,385.75,2406,4
8024,Evergreen Capital,Northeast,24-06-2024,2024,Q2,6,26,39363.91,0.6,1,15.2,16.28,29.1,12.1,19.4,2418,2.9,70,68.1,86.9,Marcus Webb,Patricia Holt,236.18,2265,25
8024,Evergreen Capital,Northeast,01-07-2024,2024,Q3,7,27,37932.57,1.9,0.5,15.3,16.4,27.1,13.3,19.4,2313,-0.1,71,69.6,86,Marcus Webb,Patricia Holt,720.72,2187,11
8024,Evergreen Capital,Northeast,08-07-2024,2024,Q3,7,28,39679.12,1,0.9,16.4,16.36,26.6,11.1,21.2,2425,0.9,71,71.1,86.5,Marcus Webb,Patricia Holt,396.79,2262,23
8024,Evergreen Capital,Northeast,15-07-2024,2024,Q3,7,29,40479.62,1.1,0.9,16.1,15.68,28.3,11.6,20.3,2582,-0.5,70,69.5,86.1,Marcus Webb,Patricia Holt,445.28,2551,24
8024,Evergreen Capital,Northeast,22-07-2024,2024,Q3,7,30,39563.19,1.6,1,15.4,16.27,28,13.1,20,2432,0.8,71,70.3,87.1,Marcus Webb,Patricia Holt,633.01,2316,25
8024,Evergreen Capital,Northeast,29-07-2024,2024,Q3,7,31,39332.99,0.6,1,15.8,16.3,29.4,13.1,22.1,2413,0.7,71,70.4,85.9,Marcus Webb,Patricia Holt,236,2247,21
8024,Evergreen Capital,Northeast,05-08-2024,2024,Q3,8,32,39913.61,1.5,0.2,15.1,15.94,27.6,12.9,22,2504,0,71,68.7,86.8,Marcus Webb,Patricia Holt,598.7,2307,5
8024,Evergreen Capital,Northeast,12-08-2024,2024,Q3,8,33,39836.88,1.2,0.6,15.9,15.95,26.3,11,20.1,2498,0.2,69,68.9,85.6,Marcus Webb,Patricia Holt,478.04,2389,15
8024,Evergreen Capital,Northeast,19-08-2024,2024,Q3,8,34,38553.09,1.7,1.1,15.7,15.67,29.5,11.9,19.5,2460,-2.1,69,68.3,86.9,Marcus Webb,Patricia Holt,655.4,2264,26
8024,Evergreen Capital,Northeast,26-08-2024,2024,Q3,8,35,39498.15,1.4,0.5,15.9,16.01,28.4,11.3,19.8,2467,-0.5,71,68.3,85.3,Marcus Webb,Patricia Holt,552.97,2411,12
8024,Evergreen Capital,Northeast,02-09-2024,2024,Q3,9,36,36355.26,1,0,16.4,16.05,28.6,12.5,19.1,2265,-3.3,68,68.9,87.1,Marcus Webb,Patricia Holt,363.55,2216,0
8024,Evergreen Capital,Northeast,09-09-2024,2024,Q3,9,37,38427.02,0.9,0.9,16.1,15.92,26.3,11.5,21.8,2414,-4.7,71,69.9,86.7,Marcus Webb,Patricia Holt,345.84,2377,22
8024,Evergreen Capital,Northeast,16-09-2024,2024,Q3,9,38,37606.01,1.3,0,16,16.18,26.6,11.8,21.2,2324,-3.4,68,70.9,85.4,Marcus Webb,Patricia Holt,488.88,2177,0
8024,Evergreen Capital,Northeast,23-09-2024,2024,Q3,9,39,37043.24,1.8,0.4,16.2,16.07,29.3,11.1,21.4,2305,-0.4,69,71,86.4,Marcus Webb,Patricia Holt,666.78,2236,9
8024,Evergreen Capital,Northeast,30-09-2024,2024,Q3,9,40,36204.35,1.2,0.3,16,15.86,26.5,12.3,20.1,2283,-3.7,72,70.1,86.7,Marcus Webb,Patricia Holt,434.45,2176,6
8024,Evergreen Capital,Northeast,07-10-2024,2024,Q4,10,41,37185.72,1,0.8,15.2,16.29,26.2,11.7,21.6,2283,-3.5,68,68.4,87.2,Marcus Webb,Patricia Holt,371.86,2258,18
8024,Evergreen Capital,Northeast,14-10-2024,2024,Q4,10,42,35964.11,1.1,0.9,15.4,15.96,27.5,11.6,19.1,2253,-0.8,68,68.3,86.6,Marcus Webb,Patricia Holt,395.61,2153,20
8024,Evergreen Capital,Northeast,21-10-2024,2024,Q4,10,43,35859.42,1.1,0,16.3,15.94,28.3,13.1,21.5,2250,-1.9,71,71.3,86.7,Marcus Webb,Patricia Holt,394.45,2106,0
8024,Evergreen Capital,Northeast,28-10-2024,2024,Q4,10,44,36653.31,1.6,0.5,16.1,16.31,29.1,11.7,19.3,2247,-0.8,72,70.7,86.5,Marcus Webb,Patricia Holt,586.45,2131,12
8024,Evergreen Capital,Northeast,04-11-2024,2024,Q4,11,45,35885.76,1.1,1.1,15,15.74,26.6,11.6,21.9,2280,2.9,71,68,86.5,Marcus Webb,Patricia Holt,394.74,2185,25
8024,Evergreen Capital,Northeast,11-11-2024,2024,Q4,11,46,37129.99,0.7,0.8,16.4,15.7,29.7,12.8,19.1,2365,0.5,72,69.1,86.3,Marcus Webb,Patricia Holt,259.91,2282,20
8024,Evergreen Capital,Northeast,18-11-2024,2024,Q4,11,47,36750.09,0.7,0.7,16,15.9,29.8,13.3,19,2311,0.5,68,68.4,86.5,Marcus Webb,Patricia Holt,257.25,2274,16
8024,Evergreen Capital,Northeast,25-11-2024,2024,Q4,11,48,36752.08,1.3,0.6,16.4,15.92,27.1,12.8,21.2,2309,-1.3,70,68.4,85.2,Marcus Webb,Patricia Holt,477.78,2257,14
8024,Evergreen Capital,Northeast,02-12-2024,2024,Q4,12,49,35250.55,1.1,0.2,15.3,16.13,26.2,11.1,21.5,2185,-3.6,69,69.9,85.6,Marcus Webb,Patricia Holt,387.76,2096,4
8024,Evergreen Capital,Northeast,09-12-2024,2024,Q4,12,50,34176.8,1.5,1,15.5,16.33,26.7,13.2,21.9,2093,-0.6,68,68.6,85.8,Marcus Webb,Patricia Holt,512.65,2003,19
8024,Evergreen Capital,Northeast,16-12-2024,2024,Q4,12,51,35126.46,2,0.5,15.4,15.86,29,12.2,19.8,2215,-1.1,72,70.5,87.4,Marcus Webb,Patricia Holt,702.53,2199,10
8024,Evergreen Capital,Northeast,23-12-2024,2024,Q4,12,52,34501.25,0.9,0.5,15.8,15.65,29.6,12,20.5,2205,1.7,69,70.2,85.5,Marcus Webb,Patricia Holt,310.51,2196,11
8024,Evergreen Capital,Northeast,30-12-2024,2024,Q4,12,1,35686.51,1.2,0.4,16.3,15.87,28.6,11.9,19.7,2249,1.3,70,70,86.4,Marcus Webb,Patricia Holt,428.24,2182,9
8024,Evergreen Capital,Northeast,06-01-2025,2025,Q1,1,2,33821.6,0.7,1,15.4,16.28,29.2,12.4,19.5,2077,2.3,71,69.5,86.3,Marcus Webb,Patricia Holt,236.75,1932,20
8024,Evergreen Capital,Northeast,13-01-2025,2025,Q1,1,3,33151.86,1.7,0.3,15.5,16.19,28.2,11.9,18.9,2048,-3.4,69,68.3,86.6,Marcus Webb,Patricia Holt,563.58,1900,6
8024,Evergreen Capital,Northeast,20-01-2025,2025,Q1,1,4,32773.07,1.3,0.8,16.2,15.68,29.8,11.3,21.6,2090,0.6,70,68.7,87.3,Marcus Webb,Patricia Holt,426.05,1997,17
8024,Evergreen Capital,Northeast,27-01-2025,2025,Q1,1,5,33418.79,0.8,-0.1,15.8,15.76,29.3,12.5,19,2120,-2.7,68,68.2,85.1,Marcus Webb,Patricia Holt,267.35,1987,-1
8024,Evergreen Capital,Northeast,03-02-2025,2025,Q1,2,6,34278.69,1.3,0.4,16.3,16.02,27.7,11.5,20.4,2140,-4,68,70.6,86.3,Marcus Webb,Patricia Holt,445.62,2038,9
8024,Evergreen Capital,Northeast,10-02-2025,2025,Q1,2,7,32955.09,1.2,1,15,16.29,29.5,12.7,22.1,2023,-4.1,70,70.6,86.2,Marcus Webb,Patricia Holt,395.46,1976,19
8024,Evergreen Capital,Northeast,17-02-2025,2025,Q1,2,8,33185.34,1.9,0.7,15.4,15.65,27.4,12.5,21.5,2120,-2.4,68,70.8,86.7,Marcus Webb,Patricia Holt,630.52,2038,13
8024,Evergreen Capital,Northeast,24-02-2025,2025,Q1,2,9,32813.17,1.3,1.1,15.3,15.92,29.2,12.2,20.7,2061,-2.4,71,68.8,87.3,Marcus Webb,Patricia Holt,426.57,2058,23
8024,Evergreen Capital,Northeast,03-03-2025,2025,Q1,3,10,34725.55,1.8,0.7,15.4,15.92,28.5,11.7,21,2181,-0.8,70,68.4,87.3,Marcus Webb,Patricia Holt,625.06,2056,15
8024,Evergreen Capital,Northeast,10-03-2025,2025,Q1,3,11,36149.65,1,0.1,16.1,16.41,28.7,11.2,21.9,2203,1.3,72,67.9,85.5,Marcus Webb,Patricia Holt,361.5,2046,2
8024,Evergreen Capital,Northeast,17-03-2025,2025,Q1,3,12,36331.75,0.8,0.2,15.9,15.81,26.3,12.6,21.8,2298,2.3,71,70.9,86.6,Marcus Webb,Patricia Holt,290.65,2146,4
8024,Evergreen Capital,Northeast,24-03-2025,2025,Q1,3,13,35612.12,1,0.9,15.9,16.19,29.3,12,20.8,2200,-4.1,68,69.1,85.6,Marcus Webb,Patricia Holt,356.12,2067,20
8024,Evergreen Capital,Northeast,31-03-2025,2025,Q1,3,14,34616.52,1.9,0.3,16.4,16.23,26.7,11.8,20.1,2133,-2.1,70,70.9,85.7,Marcus Webb,Patricia Holt,657.71,2094,6
8024,Evergreen Capital,Northeast,07-04-2025,2025,Q2,4,15,37189.38,0.8,0,15.4,16.1,29.4,12.9,21.8,2310,1.3,68,70.6,86.4,Marcus Webb,Patricia Holt,297.52,2238,0
8024,Evergreen Capital,Northeast,14-04-2025,2025,Q2,4,16,35901.56,1.9,0.4,15.6,15.91,29.3,13,20.2,2257,-3,70,71.4,85.2,Marcus Webb,Patricia Holt,682.13,2090,8
8024,Evergreen Capital,Northeast,21-04-2025,2025,Q2,4,17,36605.09,1.2,0.1,15.7,16.34,27.6,12.9,19.4,2240,-3.2,69,68.2,87.2,Marcus Webb,Patricia Holt,439.26,2105,2
8024,Evergreen Capital,Northeast,28-04-2025,2025,Q2,4,18,35121.87,1.2,0.6,15.4,16.3,28.6,11.1,22.1,2155,-0.9,69,69.3,86.8,Marcus Webb,Patricia Holt,421.46,2049,13
8024,Evergreen Capital,Northeast,05-05-2025,2025,Q2,5,19,37977.34,1.7,0.6,16.4,16.45,28.9,11.2,20.8,2309,-0.8,68,71.3,86.7,Marcus Webb,Patricia Holt,645.61,2250,13
8024,Evergreen Capital,Northeast,12-05-2025,2025,Q2,5,20,38316.27,1,0.4,15.9,16.06,26.7,10.9,21.1,2386,1.6,69,68.7,87.4,Marcus Webb,Patricia Holt,383.16,2240,9
8024,Evergreen Capital,Northeast,19-05-2025,2025,Q2,5,21,38444.84,0.8,0,16.3,15.9,27.9,10.9,20.7,2418,-1.8,71,70,85.7,Marcus Webb,Patricia Holt,307.56,2304,0
8024,Evergreen Capital,Northeast,26-05-2025,2025,Q2,5,22,36680.15,0.9,0.9,15.1,16.39,28.3,12.7,20.1,2238,0.6,70,68.8,86,Marcus Webb,Patricia Holt,330.12,2062,21
8024,Evergreen Capital,Northeast,02-06-2025,2025,Q2,6,23,40393.62,1.6,1,15.3,16.42,28.3,12.5,22.3,2460,0.5,69,68.4,87.1,Marcus Webb,Patricia Holt,646.3,2453,23
8024,Evergreen Capital,Northeast,09-06-2025,2025,Q2,6,24,38287.35,2,0.6,15.8,16.43,27.4,12.2,21.2,2330,-1.5,71,70.3,85,Marcus Webb,Patricia Holt,765.75,2206,12
8024,Evergreen Capital,Northeast,16-06-2025,2025,Q2,6,25,39052.95,1.7,0,16,15.8,29.2,12.2,20.9,2472,0,70,69.4,85.8,Marcus Webb,Patricia Holt,663.9,2408,0
8024,Evergreen Capital,Northeast,23-06-2025,2025,Q2,6,26,39385,1.4,0.3,15,16.05,27.1,12,19,2454,-2.4,70,68.7,85.3,Marcus Webb,Patricia Holt,551.39,2286,6
8024,Evergreen Capital,Northeast,30-06-2025,2025,Q2,6,27,40033.93,1.8,0,15.5,16.27,29.2,12.1,22.2,2461,-1.8,70,69.3,87.2,Marcus Webb,Patricia Holt,720.61,2419,0
8024,Evergreen Capital,Northeast,07-07-2025,2025,Q3,7,28,40691.73,1.4,0,16.2,16.23,28.2,13,20.1,2507,0.6,72,70.2,85.3,Marcus Webb,Patricia Holt,569.68,2315,0
8024,Evergreen Capital,Northeast,14-07-2025,2025,Q3,7,29,41232.74,1,0,16.4,15.78,27.8,12.6,19,2613,1.7,69,68.2,86.7,Marcus Webb,Patricia Holt,412.33,2468,0
8024,Evergreen Capital,Northeast,21-07-2025,2025,Q3,7,30,40128.88,1.4,0.3,16.4,16.44,27.9,12.2,19.5,2441,-0.8,70,71.3,87.4,Marcus Webb,Patricia Holt,561.8,2396,7
